rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr
cc63,12345678,846,16,0,1691396698937,119462976,14,1e-06,94158405,12,0,2,"(0,1)",36,22,-11,17.5,-108,98.7,9,21,32
cc63,12345678,946,16,0,1691396699937,119492506,11,0,94163548,11,0.018,2,"(0,1)",31,23,-10.5,17,-109,106,10,21,35
cc63,12345678,22,16,0,1691396700937,119502841,9,0,94166267,9,0.006974,2,"(0,1)",29,23,-10.5,20.5,-106,92.9,10,21,31.5
cc63,12345678,122,15,0,1691396701937,119511734,9,0,94168692,9,0.002702,2,"(0,1)",36,23,-11,16,-109,92,9,14,29
cc63,12345678,222,15,0,1691396702937,119617278,11,0,94180691,10,0.001163,2,"(0,0)",34,23,-10.5,20.5,-107,89,10,19,27.5
cc63,12345678,322,15,0,1691396703937,125285044,15,0,94255864,12,0.000451,2,"(0,0)",35,23,-10.5,19.5,-106,89,9,20,28.5
cc63,12345678,422,14,0,1691396704937,132459194,15,0,94335621,17,0.000175,2,"(0,1)",38,23,-10.5,21,-107,95.5,9,20,30
cc63,12345678,522,13,0,1691396705937,139546411,15,0.00123,94527386,22,0.007575,2,"(0,1)",42,22,-10.5,23.5,-106,96.7,9,19,32
cc63,12345678,622,13,0,1691396706937,145989377,15,0.000429,94610210,23,0.050577,2,"(0,1)",40,22,-10.5,23.5,-106,96.7,9,19,36.5
cc63,12345678,722,13,0,1691396707937,152483486,17,0.00015,94712190,23,0.087619,2,"(0,1)",38,22,-10.5,23.5,-106,96.4,10,23,32.5
cc63,12345678,822,13,0,1691396708937,159065985,17,0.003027,94809472,23,0.121688,2,"(0,1)",37,23,-10.5,23.5,-105,99.4,10,19,35
cc63,12345678,922,12,0,1691396709937,166307013,15,0.051699,94958646,22,0.127516,2,"(0,0)",42,22,-10.5,23.5,-106,99.8,10,20,34
cc63,12345678,1022,12,0,1691396710937,173595631,17,0.035881,95083357,22,0.123521,2,"(0,0)",42,22,-10.5,23.5,-105,99.2,10,21,32.5
cc63,12345678,98,12,0,1691396711937,180255144,16,0.143467,95267375,22,0.101368,2,"(0,0)",42,22,-10.5,23.5,-105,92.9,10,19,27.5
cc63,12345678,198,12,0,1691396712937,187549020,16,0.068181,95435914,22,0.149258,2,"(0,0)",41,22,-10.5,23.5,-105,92.9,9,22,28
cc63,12345678,298,12,0,1691396713937,194744400,15,0.047254,95613808,22,0.093771,2,"(0,0)",41,22,-10.5,23,-106,98.5,9,18,31.5
cc63,12345678,398,12,0,1691396714937,201872376,15,0.016477,95836469,22,0.065838,2,"(0,1)",40,22,-10.5,21,-106,96.4,9,21,32
cc63,12345678,498,11,0,1691396715937,202879277,15,0.005745,95876166,22,0.030002,2,"(0,1)",33,23,-10.5,22.5,-106,85.9,10,21,28
cc63,12345678,598,11,0,1691396716937,202897906,10,0.002003,95880359,19,0.012915,2,"(0,1)",39,23,-11,15.5,-110,92,10,20,34.5
cc63,12345678,698,11,0,1691396717937,202994858,16,0.00715,97892506,21,0.179797,2,"(0,1)",43,22,-10.5,21,-107,96,10,16,30.5
cc63,12345678,798,11,0,1691396718937,203235937,17,0.008898,101982208,13,0.12524,2,"(0,1)",38,23,-11,15.5,-110,94.4,10,20,30
cc63,12345678,898,10,0,1691396719937,203485902,17,0.003102,105803179,15,0.043669,2,"(0,1)",38,23,-11,14.5,-110,92.9,10,8,30.5
cc63,12345678,998,10,0,1691396720937,203698121,17,0.00476,110341897,18,0.142972,2,"(0,0)",43,23,-11,15,-110,92,10,21,28.5
cc63,12345678,74,10,0,1691396721937,203915107,17,0.035582,114795463,18,0.066227,2,"(0,0)",41,23,-10.5,23.5,-105,96.4,10,21,30.5
cc63,12345678,174,8,0,1691396722937,204134775,17,0.04182,118639999,19,0.071512,2,"(0,0)",41,23,-10.5,23.5,-105,92.9,10,19,29.5
cc63,12345678,274,9,0,1691396723937,204408210,17,0.017377,122957302,18,0.125503,2,"(0,0)",43,23,-10.5,23.5,-106,93.7,10,18,31
cc63,12345678,374,8,0,1691396724937,204639720,17,0.012894,127175238,18,0.081889,2,"(0,1)",42,23,-10.5,20.5,-107,93.7,9,21,30.5
cc63,12345678,474,8,0,1691396725937,204904514,17,0.017531,131182744,18,0.051224,2,"(0,1)",40,22,-10.5,23.5,-105,93.7,10,13,30.5
cc63,12345678,574,8,0,1691396726937,205112457,17,0.014044,135454444,18,0.095722,2,"(0,1)",41,22,-10.5,23.5,-105,96,10,19,31
cc63,12345678,674,8,0,1691396727937,205332789,17,0.033026,139914849,18,0.059813,2,"(0,1)",41,22,-10.5,18,-108,96,10,10,30.5
cc63,12345678,774,8,0,1691396728937,205470909,13,0.011516,140758712,20,0.027293,2,"(0,1)",37,22,-10.5,23.5,-104,90.7,9,21,27.5
cc63,12345678,874,7,0,1691396729937,205494213,9,0.004015,140794775,14,0.010574,2,"(0,1)",34,22,-10.5,20.5,-107,98.3,10,15,32.5
cc63,12345678,974,7,0,1691396730937,205548150,9,0.0338,140806367,12,0.004097,2,"(0,1)",29,22,-10.5,23.5,-103,96.7,10,21,28.5
cc63,12345678,50,7,0,1691396731937,205558823,9,0.011785,140809331,9,0.001763,2,"(0,1)",25,22,-11,17,-108,86,8,20,28
cc63,12345678,150,7,0,1691396732937,205566437,9,0.064721,140812348,9,0.000683,2,"(0,0)",25,22,-11,13,-111,100.3,7,29,31.5
cc63,12345678,250,7,0,1691396733937,205571212,9,0.022567,140814289,9,0.000265,2,"(0,0)",25,22,-11,11,-113,90.7,6,14,25.5
cc63,12345678,350,7,0,1691396734937,205575923,9,0.050915,140816391,9,9.2e-05,2,"(0,1)",27,22,-11,10.5,-114,105.6,7,21,26.5
cc63,12345678,450,6,0,1691396735937,205580124,7,0.173363,140818493,9,3.2e-05,2,"(0,1)",25,22,-11.5,10,-114,95.5,6,23,28.5
cc63,12345678,550,6,0,1691396736937,205583491,6,0.277898,140820595,9,1.1e-05,2,"(0,1)",24,22,-11.5,9,-115,98,5,20,34
cc63,12345678,650,6,0,1691396737937,205586618,5,0.339795,140822697,9,4e-06,2,"(0,1)",21,22,-13,3.5,-120,82.5,4,21,20.5
cc63,12345678,750,6,0,1691396738937,205588762,3,0.36616,140824606,9,2e-06,1,"(0,2)",17,22,-13,2.5,-121,86,5,21,19
cc63,12345678,850,6,0,1691396739937,205589634,3,0.227672,140826692,9,1e-06,1,"(0,2)",15,22,-14.5,0,-124,106.6,4,28,27
cc63,12345678,950,5,0,1691396740937,205590506,3,0.36782,140828530,6,0.255159,1,"(0,2)",12,22,-15,-1,-125,89,4,21,22.5
cc63,12345678,26,5,0,1691396741937,205591378,3,0.518343,140829988,6,0.188969,1,"(0,2)",12,22,-16,-3,-127,94.4,3,19,18.5
cc63,12345678,126,5,0,1691396742937,205592234,3,0.60166,140831047,6,0.22711,1,"(0,3)",10,22,-16,-3,-127,78.9,3,-3,16
cc63,12345678,226,5,0,1691396743937,205593186,3,0.780108,140832245,6,0.486127,1,"(0,2)",6,22,-17.5,-5,-129,86,3,-3,19.5
cc63,12345678,326,5,0,1691396744937,205594617,0,0.731146,140832501,6,0.719418,1,"(0,2)",2,22,-17.5,-5,-129,75.2,3,-3,12.5
cc63,12345678,426,4,0,1691396745937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
cc63,12345678,526,4,0,1691396746937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
cc63,12345678,626,3,0,1691396747937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
cc63,12345678,726,3,0,1691396748937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,726,3,0,1691396748937,1016,7,0.2764,456,0,0.091385,1,"(0,1)",3,23,missing,missing,-137,89,15,39,5
cc63,12345678,826,3,0,1691396749937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,826,3,0,1691396749937,3596,2,0.350192,5572,0,0.056023,1,"(0,3)",0,22,-14,0,-124,93.7,3,44,28
cc63,12345678,926,3,0,1691396750937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,926,3,0,1691396750937,14378,2,0.192107,15106,0,0.023871,2,"(0,0)",1,22,-15,-1.5,-125,86,6,21,22
cc63,12345678,2,2,0,1691396751937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,2,2,0,1691396751937,18675,2,0.215387,24364,0,0.078247,2,"(0,0)",0,22,-14,0,-124,81.1,6,21,16
cc63,12345678,102,2,0,1691396752937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,102,2,0,1691396752937,21875,2,0.210881,33650,0,0.080152,2,"(0,0)",0,22,-13.5,1,-122,79.1,6,0,17.5
cc63,12345678,202,2,0,1691396753937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,202,2,0,1691396753937,89857,2,0.148126,42304,0,0.051,1,"(0,2)",0,22,-13.5,1,-123,82,3,33,18.5
cc63,12345678,302,2,0,1691396754937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,302,2,0,1691396754937,93512,2,0.101143,51673,0,0.032074,1,"(0,2)",3,23,-13.5,0.5,-123,86,3,21,24
cc63,12345678,402,2,0,1691396755937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,402,2,0,1691396755937,95909,2,0.238676,55662,0,0.015386,1,"(0,2)",1,22,-13.5,1.5,-122,90.7,3,32,23.5
cc63,12345678,502,2,0,1691396756937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,502,2,0,1691396756937,96914,2,0.228692,58138,1,0.006623,1,"(0,2)",3,22,-13.5,1,-122,92,3,31,27
cc63,12345678,602,2,0,1691396757937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,602,2,0,1691396757937,102556,2,0.205306,65251,0,0.017346,2,"(0,0)",0,22,-13.5,1,-123,86,6,37,21.5
cc63,12345678,702,2,0,1691396758937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,702,2,0,1691396758937,254520,2,0.231295,74585,0,0.048821,1,"(0,2)",-2,22,-14.5,-0.5,-124,85.5,3,27,21
cc63,12345678,802,2,0,1691396759937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,802,2,0,1691396759937,666259,2,0.162568,84051,0,0.034025,1,"(0,2)",0,22,-15,-1.5,-125,86,3,29,22.5
cc63,12345678,902,1,0,1691396760937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,902,1,0,1691396760937,883369,2,0.159283,93557,0,0.019932,1,"(0,2)",0,22,-15,-1.5,-125,86,3,35,21.5
cc63,12345678,1002,1,0,1691396761937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,1002,1,0,1691396761937,1089001,2,0.171446,103043,0,0.022803,2,"(0,0)",-1,22,-15,-1.5,-125,83.4,6,24,20
cc63,12345678,78,1,0,1691396762937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,78,1,0,1691396762937,1270120,2,0.175182,112517,0,0.022384,1,"(0,2)",-7,22,-16,-3.5,-127,89,4,21,23
cc63,12345678,178,1,0,1691396763937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,178,1,0,1691396763937,1428800,2,0.198465,121929,0,0.020771,2,"(0,0)",-8,23,-19.5,-7.5,-132,89,1,21,21
cc63,12345678,278,0,0,1691396764937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,278,0,0,1691396764937,1673406,2,0.200937,134877,0,0.048665,1,"(0,2)",-8,23,-18.5,-6.5,-131,76.1,3,21,15
cc63,12345678,378,0,0,1691396765937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,378,0,0,1691396765937,2037960,2,0.349113,150100,0,0.285128,1,"(0,2)",6,22,-22.5,-10,-136,86,3,-8,21.5
cc63,12345678,478,0,0,1691396766937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,478,0,0,1691396766937,2912477,2,0.494575,165494,0,0.338464,1,"(0,0)",4,22,-17.5,-5,-129,90.7,12,27,24.5
cc63,12345678,578,0,0,1691396767937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,578,0,0,1691396767937,3349936,2,0.429277,191434,0,0.25403,1,"(0,3)",0,22,-16.5,-3.5,-127,96.4,3,-5,27
cc63,12345678,678,0,0,1691396768937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,678,0,0,1691396768937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,778,0,0,1691396769937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,778,0,0,1691396769937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,877,19,0,1691396770937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,877,19,0,1691396770937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,977,18,0,1691396771937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,977,18,0,1691396771937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,53,18,0,1691396772937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,53,18,0,1691396772937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,153,18,0,1691396773937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,153,18,0,1691396773937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
cc63,12345678,253,18,0,1691396774937,205594701,0,0.682228,140832501,6,0.795455,2,"(0,1)",2,22,-17.5,-5,-129,75.2,1,-8,12.5
de45,12345678,253,18,0,1691396774937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,353,18,0,1691396775937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,453,18,0,1691396776937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,553,18,0,1691396777937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,653,17,0,1691396778937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,753,17,0,1691396779937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,853,17,0,1691396780937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,953,17,0,1691396781937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,29,17,0,1691396782937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,129,17,0,1691396783937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,229,17,0,1691396784937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,329,17,0,1691396785937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,429,16,0,1691396786937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,529,16,0,1691396787937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,629,16,0,1691396788937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,729,16,0,1691396789937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,829,16,0,1691396790937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,929,16,0,1691396791937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,5,15,0,1691396792937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
de45,12345678,105,15,0,1691396793937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
ff0c,12345678,105,15,0,1691396793937,14972,9,0.095739,22865,2,0.044313,2,"(0,1)",11,23,-11.5,9,-116,92,6,31,25
de45,12345678,205,15,0,1691396794937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
ff0c,12345678,205,15,0,1691396794937,123385,9,0.069986,105804,0,0.015451,2,"(0,1)",4,23,-11.5,9,-116,98,7,21,31.5
de45,12345678,305,15,0,1691396795937,3349936,2,0.429277,192736,0,0.213873,2,"(0,1)",-1,23,-16.5,-3.5,-127,74.5,3,-5,12.5
ff0c,12345678,305,15,0,1691396795937,201844,10,0.034182,178016,6,0.008313,2,"(0,1)",22,22,-11,11,-112,89,8,18,31.5
